Sendungsnummer,length_cm,width_cm,height_cm,weight_in_g,fragile,perishable,house_number,street,post_code,city,date
3979,128,105,138,12420,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3980,79,81,116,2150,1,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3981,85,156,58,3000,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3982,104,206,106,30150,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3983,157,44,194,1120,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3984,65,217,201,3000,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
3985,58,89,14,4570,1,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3986,48,53,20,2290,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3987,34,213,22,1730,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3988,73,124,72,3160,0,1,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3989,236,228,211,27340,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
3990,62,54,61,2150,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3991,12,37,6,1640,1,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3992,76,45,42,2450,1,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
3993,94,67,101,180,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
3994,255,160,60,3490,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3995,10,39,21,4360,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3996,62,36,122,4740,0,1,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3997,172,77,59,2640,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
3998,176,131,27,11680,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3999,88,94,20,3050,1,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4000,84,141,39,2950,0,1,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4001,145,81,127,14450,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4002,20,154,51,1380,0,1,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4003,125,151,134,17420,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4004,172,82,65,1170,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4005,91,89,198,1030,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4006,31,81,66,1640,1,1,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4007,83,152,111,23920,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4008,175,123,96,19110,0,1,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4009,70,117,118,790,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4010,83,150,25,12630,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4011,174,74,64,1480,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4012,179,40,125,1800,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4013,68,174,53,3610,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4014,44,36,51,4030,1,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4015,273,34,139,260,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4016,104,124,5,4800,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4017,235,84,6,8940,1,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4018,27,82,68,3720,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4019,41,241,116,1840,0,1,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4020,151,72,53,1180,0,1,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4021,117,37,51,1960,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4022,164,123,87,1750,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4023,121,145,49,820,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4024,73,29,93,720,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4025,150,142,25,4630,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4026,41,64,165,2760,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4027,86,157,136,970,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4028,73,88,161,1430,0,1,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4029,41,105,181,340,0,1,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4030,81,13,20,220,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4031,197,102,63,2040,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4032,86,7,160,960,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4033,35,69,33,1630,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4034,26,64,48,970,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4035,78,77,68,1550,0,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4036,50,20,15,940,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4037,108,64,18,2290,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4038,298,200,21,1810,1,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4039,118,151,96,24130,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4040,137,17,66,1110,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4041,253,28,17,1020,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4042,79,146,4,1810,1,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4043,266,64,69,200,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4044,27,66,136,740,1,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4045,144,221,23,2200,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4046,168,159,136,19080,1,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4047,123,115,38,710,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4048,56,127,121,18470,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4049,27,5,87,1100,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4050,64,218,9,160,1,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4051,225,63,59,1290,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4052,46,103,41,1110,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4053,88,24,105,1890,1,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4054,107,111,39,1800,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4055,73,213,4,2790,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4056,69,155,61,1510,1,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4057,90,137,42,110,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4058,49,234,186,4430,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4059,35,48,181,1760,0,1,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4060,40,44,57,2140,0,1,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4061,133,128,85,15370,1,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4062,177,65,44,3920,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4063,132,19,84,2360,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4064,88,36,187,880,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4065,110,144,79,9560,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4066,168,115,28,7690,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
4067,110,119,100,15050,1,1,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4068,17,37,46,3320,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4069,143,209,57,4710,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4070,137,105,70,17250,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4071,70,65,50,3590,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4072,167,137,121,20150,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4073,157,36,21,6720,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4074,196,232,217,520,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4075,17,5,18,2140,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4076,68,57,72,420,1,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4077,159,99,46,1990,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4078,79,113,13,13810,1,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4079,17,31,25,4420,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4080,51,11,60,1640,0,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4081,249,49,79,1220,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4082,11,35,113,2500,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4083,20,84,8,3430,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4084,72,19,38,960,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
4085,18,69,9,740,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4086,18,224,26,640,0,1,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4087,64,154,30,700,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4088,50,18,64,2470,0,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4089,94,56,18,1600,1,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4090,38,87,48,3480,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4091,80,116,27,1320,1,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4092,158,152,209,15690,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4093,35,25,63,2480,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4094,165,92,26,1250,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4095,94,77,48,1360,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4096,21,8,16,90,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4097,22,98,118,12650,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4098,21,46,155,1600,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4099,200,126,133,1630,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4100,205,40,66,3810,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4101,65,90,34,1710,1,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4102,89,69,43,320,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4103,36,79,2,1320,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4104,130,9,116,7260,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4105,131,29,86,4380,0,1,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4106,124,15,59,150,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4107,140,152,68,1140,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4108,72,121,76,4890,1,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4109,166,265,17,1800,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4110,88,22,80,220,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
4111,173,74,34,520,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4112,64,144,22,810,0,1,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4113,146,152,26,3980,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4114,23,87,15,910,0,1,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4115,61,32,65,4920,1,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4116,63,218,93,3110,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4117,71,146,99,1780,1,1,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4118,122,158,79,22190,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4119,57,67,81,340,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4120,82,261,5,440,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4121,38,138,33,4480,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4122,52,22,136,2430,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4123,166,24,32,5320,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4124,48,76,114,2010,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
4125,34,54,13,1280,0,1,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
4126,24,152,26,990,1,1,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4127,169,148,78,17740,0,1,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4128,137,62,110,1860,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4129,36,71,95,2030,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4130,64,133,126,11270,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4131,15,128,19,2820,1,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4132,73,79,204,1060,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4133,26,29,2,2360,0,1,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4134,74,217,74,8000,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4135,49,33,63,1570,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4136,290,108,157,27020,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4137,59,49,98,2160,1,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4138,29,25,77,1100,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
4139,53,48,107,4980,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4140,276,273,73,28180,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4141,132,165,98,16660,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4142,32,141,184,4310,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4143,103,11,73,590,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4144,150,93,60,250,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4145,67,139,11,1620,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4146,117,21,49,1210,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4147,30,70,27,100,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4148,32,6,28,1880,0,1,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4149,33,103,99,3590,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4150,297,214,33,2090,1,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4151,190,148,199,28010,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4152,158,141,98,3370,0,1,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
4153,44,71,25,270,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
4154,87,99,44,1570,1,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4155,263,73,9,4760,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4156,62,152,69,1470,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4157,171,59,94,1110,0,1,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4158,131,70,64,900,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4159,29,33,18,1770,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4160,70,8,144,14740,1,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4161,39,16,64,850,0,1,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4162,173,80,184,3870,1,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4163,97,109,13,2240,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4164,88,60,10,2220,0,1,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4165,276,147,5,1710,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4166,103,99,74,2260,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4167,109,46,107,1280,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4168,123,257,16,1200,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4169,58,51,132,240,0,1,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4170,207,76,130,4600,1,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4171,46,153,15,50,1,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4172,64,73,74,4880,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4173,112,147,22,1190,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4174,238,76,131,2430,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4175,44,119,38,920,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4176,90,18,29,2230,1,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4177,48,32,9,990,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4178,144,136,180,18810,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
4179,164,108,93,18610,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4180,145,11,58,4590,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4181,23,155,121,12090,0,1,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4182,180,91,46,2980,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4183,110,95,37,2760,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4184,94,277,141,1670,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4185,53,45,45,640,0,1,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4186,57,38,18,3910,0,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4187,107,43,196,850,0,1,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4188,111,127,16,13400,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4189,124,86,26,1180,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4190,45,54,63,1070,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4191,201,197,113,30690,1,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4192,54,127,82,1370,1,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4193,60,40,53,840,0,1,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4194,299,266,111,1040,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4195,164,149,76,26200,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4196,99,67,32,3200,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4197,36,70,166,1010,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4198,153,121,27,870,0,1,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4199,69,85,46,2060,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4200,52,19,153,140,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4201,63,99,65,830,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4202,167,114,71,29410,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4203,110,50,35,2300,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4204,65,49,33,3480,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4205,166,6,26,120,1,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4206,70,107,54,12350,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4207,196,43,41,2340,1,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4208,138,174,90,23270,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4209,203,61,15,1070,1,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4210,44,44,19,850,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4211,122,62,27,2250,0,1,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4212,240,235,14,1560,0,1,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
4213,51,25,11,4230,1,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4214,51,193,135,3290,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4215,52,52,19,2830,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4216,287,123,115,15470,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4217,116,151,86,19540,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4218,147,80,11,920,1,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4219,49,60,34,2190,0,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4220,158,47,138,12120,1,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4221,84,232,35,2080,0,1,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4222,148,101,39,1280,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4223,233,61,6,960,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4224,85,8,137,8170,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4225,103,110,48,2300,0,1,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4226,154,13,14,1960,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4227,24,31,218,2390,0,1,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4228,137,70,111,400,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4229,79,82,1,1400,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4230,277,132,63,3680,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4231,133,41,74,1620,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4232,264,254,150,520,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4233,168,145,3,3050,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
4234,11,127,59,4390,0,1,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
